Date,SPY,QQQ,IWM,DIA,VTV,VUG,MDY,EFA,VEA,IEV,EWJ,EWU,EEM,VWO,FXI,EWZ,INDA,AGG,BND,IEF,TLT,SHY,LQD,VCIT,VCSH,HYG,JNK,SJNK,GLD,SLV,DBC,USO,PDBC,VNQ,IYR,SCHH,IGF,PAVE,UUP,BIL,SHV
2026-06-26,728.99,706.52,299.83,517.75,218.39,82.76,695.29,102.54,70.56,71.76,92.8,45.76,67.19,58.58,31.59,34.67,49.56,99.0078,73.4251,94.7175,87.0385,81.9518,109.1165,82.577,78.8317,79.4616,95.6898,24.8631,373.63,53.28,26.57,105.48,15.87,98.67,104.64,24.22,67.42,58.737,28.46,91.362,110.0111
2026-06-29,741.0,724.08,298.97,521.68,218.63,84.85,697.92,103.45,70.92,72.38,93.21,46.15,67.43,59.18,31.71,34.55,49.18,99.0377,73.465,94.7474,87.1282,81.9318,109.3158,82.6268,78.8516,79.6408,95.8688,24.8929,368.58,52.68,26.56,107.08,15.84,98.15,104.09,24.11,67.37,58.6,28.37,91.372,110.021
2026-06-30,746.77,736.4,300.45,522.39,217.93,86.14,703.34,103.88,71.25,72.85,93.27,46.14,68.41,59.69,31.59,34.5,49.39,98.649,73.166,94.259,86.102,81.872,108.688,82.318,78.742,79.601,95.839,24.883,368.38,53.47,26.66,106.44,15.88,96.43,102.25,23.68,66.6,58.92,28.41,91.372,110.031
2026-07-01,745.76,725.17,299.32,522.4,217.38,86.17,697.07,103.02,70.36,72.17,93.05,45.94,66.48,59.22,31.97,34.18,49.21,98.5,73.06,94.03,85.52,81.84,108.46,82.19,78.69,79.59,95.88,24.91,370.6,53.58,26.45,103.27,15.78,96.82,102.71,23.78,65.79,57.68,28.49,91.4,110.04
2026-07-02,744.78,712.6,297.58,527.88,219.17,85.5,693.7,104.37,70.81,73.6,93.14,47.16,65.7,59.04,31.91,34.43,49.56,98.61,73.11,94.12,85.51,81.94,108.64,82.34,78.79,79.71,95.99,24.93,378.13,55.02,26.57,103.98,15.87,98.02,104.01,24.07,66.87,57.15,28.34,91.44,110.09
2026-07-06,751.28,722.82,298.9,530.09,219.44,86.68,696.66,105.46,71.89,73.9,95.27,47.22,67.57,60.07,32.49,34.92,49.88,98.66,73.14,94.18,85.45,81.98,108.67,82.39,78.85,79.87,96.15,24.97,382.13,56.11,27.0,104.35,16.1,97.24,103.23,23.87,67.03,57.83,28.32,91.43,110.11
2026-07-07,747.71,709.43,296.19,528.45,219.57,85.88,688.12,104.16,70.78,73.26,93.07,47.13,65.72,58.88,32.49,34.64,49.33,98.21,72.85,93.7,84.55,81.86,107.88,81.95,78.67,79.76,96.05,24.95,377.49,54.46,27.35,108.92,16.32,98.4,104.51,24.15,67.17,56.44,28.4,91.45,110.1
2026-07-08,745.4,711.44,293.48,522.77,217.64,85.99,681.47,103.36,70.34,72.47,92.54,46.49,66.23,59.17,33.44,34.41,48.65,98.04,72.7,93.51,84.36,81.84,107.67,81.82,78.61,79.66,95.9,24.9,374.45,52.83,27.8,112.21,16.62,96.8,102.79,23.78,66.99,56.04,28.36,91.45,110.12
2026-07-09,751.71,723.28,297.24,524.19,218.56,86.98,690.22,103.92,70.73,72.69,93.52,46.41,66.78,59.49,33.41,34.96,49.02,98.18,72.83,93.71,84.49,81.91,107.71,81.92,78.69,79.75,96.0,24.93,378.18,54.14,27.58,109.01,16.42,97.09,103.0,23.8,66.75,56.42,28.36,91.46,110.14
2026-07-10,754.95,725.51,295.99,525.78,219.2,87.4,689.82,104.33,70.99,72.78,94.55,46.6,66.9,59.89,33.48,35.93,49.3,98.08,72.77,93.63,84.47,81.88,107.46,81.81,78.61,79.71,95.93,24.91,377.01,53.95,27.52,108.7,16.44,97.32,103.32,23.89,66.91,56.69,28.39,91.5,110.17
